Date,Region,Country,NO2_mean_mol_m2
2025-01-15,Europe,Netherlands,0.0001387772136933
2025-01-16,Europe,Netherlands,8.202731400084268e-05
2025-01-17,Europe,Netherlands,0.0001319782299374
2025-01-18,Europe,Netherlands,0.0001008900310746
2025-01-19,Europe,Netherlands,5.797834037427063e-05
2025-01-20,Europe,Netherlands,
2025-01-21,Europe,Netherlands,0.0001287120943126
2025-01-22,Europe,Netherlands,
2025-01-23,Europe,Netherlands,5.105984398323993e-05
2025-01-24,Europe,Netherlands,
2025-01-25,Europe,Netherlands,5.625172648919585e-05
2025-01-26,Europe,Netherlands,5.980257990158209e-05
2025-01-27,Europe,Netherlands,5.368631588798752e-05
2025-01-28,Europe,Netherlands,6.043604719845747e-05
2025-01-29,Europe,Netherlands,5.428447898678088e-05
2025-01-30,Europe,Netherlands,2.5413255737088108e-05
2025-01-31,Europe,Netherlands,0.0001391644928342
2025-02-01,Europe,Netherlands,0.0001421686635562
2025-02-02,Europe,Netherlands,0.0001265421147759
2025-02-03,Europe,Netherlands,0.0001699029292136
2025-02-04,Europe,Netherlands,8.462832735170006e-05
2025-02-05,Europe,Netherlands,8.848207324142571e-05
2025-02-06,Europe,Netherlands,4.080173280187001e-05
2025-02-07,Europe,Netherlands,3.0572732683037625e-05
2025-02-08,Europe,Netherlands,9.252206575463834e-05
2025-02-09,Europe,Netherlands,5.773221612686046e-05
2025-02-10,Europe,Netherlands,6.839118424044212e-05
2025-02-11,Europe,Netherlands,7.697097325192082e-05
2025-02-12,Europe,Netherlands,9.58020817364275e-05
2025-02-13,Europe,Netherlands,5.5782350925149375e-05
2025-02-14,Europe,Netherlands,7.134474282611152e-05
2025-02-15,Europe,Netherlands,0.0001384193169155
2025-02-16,Europe,Netherlands,6.499304136392069e-05
2025-02-17,Europe,Netherlands,0.000109035698766
2025-02-18,Europe,Netherlands,0.0001176392058923
2025-02-19,Europe,Netherlands,0.0001277490029441
2025-02-20,Europe,Netherlands,0.0001349355207261
2025-02-21,Europe,Netherlands,8.272271213024946e-05
2025-02-22,Europe,Netherlands,
2025-02-23,Europe,Netherlands,6.11165872488092e-05
2025-02-24,Europe,Netherlands,
2025-02-25,Europe,Netherlands,7.737372071353289e-05
2025-02-26,Europe,Netherlands,9.63423896032794e-05
2025-02-27,Europe,Netherlands,0.0001078233305692
2025-02-28,Europe,Netherlands,5.821375793013828e-05
2025-03-01,Europe,Netherlands,5.726019011292121e-05
2025-03-02,Europe,Netherlands,6.517575866449868e-05
2025-03-03,Europe,Netherlands,0.0001154257890586
2025-03-04,Europe,Netherlands,0.0001181657370258
2025-03-05,Europe,Netherlands,0.0001776687439664
2025-03-06,Europe,Netherlands,0.0001056905175865
2025-03-07,Europe,Netherlands,8.360115475483976e-05
2025-03-08,Europe,Netherlands,8.365165935781848e-05
2025-03-09,Europe,Netherlands,8.813882389357698e-05
2025-03-10,Europe,Netherlands,0.0001106696050237
2025-03-11,Europe,Netherlands,3.562236563227884e-05
2025-03-12,Europe,Netherlands,4.730836007886435e-05
2025-03-13,Europe,Netherlands,3.424484478455684e-05
2025-03-14,Europe,Netherlands,4.653355939297931e-05
2025-03-15,Europe,Netherlands,4.958971482708127e-05
2025-03-16,Europe,Netherlands,4.129070527314003e-05
2025-03-17,Europe,Netherlands,6.311835056567918e-05
2025-03-18,Europe,Netherlands,9.159298253055572e-05
2025-03-19,Europe,Netherlands,0.0001159335270816
2025-03-20,Europe,Netherlands,0.0001566366990074
2025-03-21,Europe,Netherlands,0.000100661759738
2025-03-22,Europe,Netherlands,9.19960376453881e-05
2025-03-23,Europe,Netherlands,7.141305271320621e-05
2025-03-24,Europe,Netherlands,5.985750039285019e-05
2025-03-25,Europe,Netherlands,0.0001198844203881
2025-03-26,Europe,Netherlands,3.317165537975502e-05
2025-03-27,Europe,Netherlands,0.0001114707334312
2025-03-28,Europe,Netherlands,0.0001377730907901
2025-03-29,Europe,Netherlands,4.443724465095234e-05
2025-03-30,Europe,Netherlands,2.577968010195006e-05
2025-03-31,Europe,Netherlands,4.278071006459356e-05
2025-04-01,Europe,Netherlands,5.908604240803498e-05
2025-04-02,Europe,Netherlands,6.737757892807416e-05
2025-04-03,Europe,Netherlands,7.804631677894837e-05
2025-04-04,Europe,Netherlands,8.738962330274052e-05
2025-04-05,Europe,Netherlands,7.220459595458198e-05
2025-04-06,Europe,Netherlands,6.356103198187804e-05
2025-04-07,Europe,Netherlands,8.920136537772608e-05
2025-04-08,Europe,Netherlands,8.762005037553349e-05
2025-04-09,Europe,Netherlands,5.337134589929767e-05
2025-04-10,Europe,Netherlands,4.6507341204962336e-05
2025-04-11,Europe,Netherlands,0.0001234663604913
2025-04-12,Europe,Netherlands,6.092400193020816e-05
2025-04-13,Europe,Netherlands,7.339015690640218e-05
2025-04-14,Europe,Netherlands,7.550544728218457e-05
2025-04-15,Europe,Netherlands,5.669183944941243e-05
2025-04-16,Europe,Netherlands,
2025-04-17,Europe,Netherlands,0.0001452660564417
2025-04-18,Europe,Netherlands,0.0001061187148952
2025-04-19,Europe,Netherlands,4.6631481559135526e-05
2025-04-20,Europe,Netherlands,6.272504209077656e-05
2025-04-21,Europe,Netherlands,8.579051711043174e-05
2025-04-22,Europe,Netherlands,8.264857977121053e-05
2025-04-23,Europe,Netherlands,3.5656667040354415e-05
2025-04-24,Europe,Netherlands,4.7174508510508095e-05
2025-04-25,Europe,Netherlands,6.0413866138117065e-05
2025-04-26,Europe,Netherlands,4.5770298700047854e-05
2025-04-27,Europe,Netherlands,5.470573363125416e-05
2025-04-28,Europe,Netherlands,6.567447374580804e-05
2025-04-29,Europe,Netherlands,5.6938518456572056e-05
2025-04-30,Europe,Netherlands,6.20734121783799e-05
2025-05-01,Europe,Netherlands,8.525617276232789e-05
2025-05-02,Europe,Netherlands,0.0001056604467114
2025-05-03,Europe,Netherlands,4.936908580316234e-05
2025-05-04,Europe,Netherlands,2.3513834256742606e-05
2025-05-05,Europe,Netherlands,3.13452909606053e-05
2025-05-06,Europe,Netherlands,4.3707937597044925e-05
2025-05-07,Europe,Netherlands,3.68400801504141e-05
2025-05-08,Europe,Netherlands,5.3294297099316586e-05
2025-05-09,Europe,Netherlands,5.33712522124046e-05
2025-05-10,Europe,Netherlands,6.69211204270883e-05
2025-05-11,Europe,Netherlands,5.3786288295979256e-05
2025-05-12,Europe,Netherlands,5.973135591972781e-05
2025-05-13,Europe,Netherlands,6.515108906650414e-05
2025-05-14,Europe,Netherlands,4.50351904805021e-05
2025-05-15,Europe,Netherlands,4.173650103509362e-05
2025-05-16,Europe,Netherlands,3.981994687170783e-05
2025-05-17,Europe,Netherlands,3.753084895679504e-05
2025-05-18,Europe,Netherlands,4.047005677521149e-05
2025-05-19,Europe,Netherlands,4.751152910900404e-05
2025-05-20,Europe,Netherlands,5.615397026928127e-05
2025-05-21,Europe,Netherlands,2.707023946727824e-05
2025-05-22,Europe,Netherlands,3.490251828878008e-05
2025-05-23,Europe,Netherlands,2.891978334760297e-05
2025-05-24,Europe,Netherlands,
2025-05-25,Europe,Netherlands,3.2914038404518854e-05
2025-05-26,Europe,Netherlands,3.186158411839321e-05
2025-05-27,Europe,Netherlands,5.389915273445203e-05
2025-05-28,Europe,Netherlands,2.2923982928053997e-05
2025-05-29,Europe,Netherlands,3.160228185750576e-05
2025-05-30,Europe,Netherlands,4.039890830694828e-05
2025-05-31,Europe,Netherlands,7.361151856986814e-05
2025-06-01,Europe,Netherlands,3.66002607814244e-05
2025-06-02,Europe,Netherlands,3.379720568807814e-05
2025-06-03,Europe,Netherlands,3.484913807738387e-05
2025-06-04,Europe,Netherlands,3.859683047726037e-05
2025-06-05,Europe,Netherlands,5.0592958522452185e-05
2025-06-06,Europe,Netherlands,2.516135781023116e-05
2025-06-07,Europe,Netherlands,3.5924256042359234e-05
2025-06-08,Europe,Netherlands,2.883415930653496e-05
2025-06-09,Europe,Netherlands,4.256330375916268e-05
2025-06-10,Europe,Netherlands,3.6195525543750216e-05
2025-06-11,Europe,Netherlands,4.614382192561126e-05
2025-06-12,Europe,Netherlands,5.0604087185461154e-05
2025-06-13,Europe,Netherlands,5.471851485260693e-05
2025-06-14,Europe,Netherlands,4.288601322668193e-05
2025-06-15,Europe,Netherlands,3.311636639498096e-05
2025-06-16,Europe,Netherlands,3.992626437747405e-05
2025-06-17,Europe,Netherlands,3.967067065850864e-05
2025-06-18,Europe,Netherlands,5.018820857138963e-05
2025-06-19,Europe,Netherlands,2.657330125731088e-05
2025-06-20,Europe,Netherlands,3.628747876069377e-05
2025-06-21,Europe,Netherlands,4.377758569868794e-05
2025-06-22,Europe,Netherlands,5.2517093419559e-05
2025-06-23,Europe,Netherlands,3.512597355603687e-05
2025-06-24,Europe,Netherlands,5.224748281639621e-05
2025-06-25,Europe,Netherlands,5.287538232888025e-05
2025-06-26,Europe,Netherlands,3.570906259060046e-05
2025-06-27,Europe,Netherlands,4.09289725034866e-05
2025-06-28,Europe,Netherlands,3.4786241754276444e-05
2025-06-29,Europe,Netherlands,3.889362783024177e-05
2025-06-30,Europe,Netherlands,4.840760296525098e-05
2025-07-01,Europe,Netherlands,4.925884350643903e-05
2025-07-02,Europe,Netherlands,5.0274047073170455e-05
2025-07-03,Europe,Netherlands,3.0197183577892185e-05
2025-07-04,Europe,Netherlands,4.908807925295807e-05
2025-07-05,Europe,Netherlands,3.119511192829084e-05
2025-07-06,Europe,Netherlands,4.773007704793729e-05
2025-07-07,Europe,Netherlands,1.8405898883251535e-05
2025-07-08,Europe,Netherlands,2.748520424074464e-05
2025-07-09,Europe,Netherlands,4.453969035560028e-05
2025-07-10,Europe,Netherlands,4.0713745002802e-05
2025-07-11,Europe,Netherlands,3.006000007919319e-05
2025-07-12,Europe,Netherlands,4.108161023799516e-05
2025-07-13,Europe,Netherlands,3.022001370746364e-05
2025-07-14,Europe,Netherlands,2.407078832283326e-05
2025-07-15,Europe,Netherlands,2.7799598952063425e-05
2025-07-16,Europe,Netherlands,1.9910180494176253e-05
2025-07-17,Europe,Netherlands,4.5277590820422514e-05
2025-07-18,Europe,Netherlands,4.670378408970728e-05
2025-07-19,Europe,Netherlands,3.809906856777013e-05
2025-07-20,Europe,Netherlands,2.995687321077151e-05
2025-07-21,Europe,Netherlands,2.701604373823929e-05
2025-07-22,Europe,Netherlands,3.4637369919725555e-05
2025-07-23,Europe,Netherlands,3.265993221746389e-05
2025-07-24,Europe,Netherlands,3.545752556227225e-05
2025-07-25,Europe,Netherlands,3.93897680696869e-05
2025-07-26,Europe,Netherlands,4.636814815763017e-05
2025-07-27,Europe,Netherlands,1.613485934418582e-05
2025-07-28,Europe,Netherlands,2.309214481037941e-05
2025-07-29,Europe,Netherlands,2.744563789265853e-05
2025-07-30,Europe,Netherlands,3.298211512951686e-05
2025-07-31,Europe,Netherlands,2.185669859126969e-05
2025-08-01,Europe,Netherlands,3.067130792411057e-05
2025-08-02,Europe,Netherlands,2.20687684961558e-05
2025-08-03,Europe,Netherlands,3.5610699081649306e-05
2025-08-04,Europe,Netherlands,4.087541740140956e-05
2025-08-05,Europe,Netherlands,2.391764795675735e-05
2025-08-06,Europe,Netherlands,3.1900858518951706e-05
2025-08-07,Europe,Netherlands,4.110939719945748e-05
2025-08-08,Europe,Netherlands,3.3089362429333453e-05
2025-08-09,Europe,Netherlands,5.244695448048787e-05
2025-08-10,Europe,Netherlands,3.4296416547085505e-05
2025-08-11,Europe,Netherlands,5.665770561638188e-05
2025-08-12,Europe,Netherlands,5.999499540877428e-05
2025-08-13,Europe,Netherlands,7.013930755156756e-05
2025-08-14,Europe,Netherlands,5.396478677189704e-05
2025-08-15,Europe,Netherlands,5.138670846458084e-05
2025-08-16,Europe,Netherlands,2.45410319273142e-05
2025-08-17,Europe,Netherlands,3.3215984356412584e-05
2025-08-18,Europe,Netherlands,3.738860912201505e-05
2025-08-19,Europe,Netherlands,5.134016461038317e-05
2025-08-20,Europe,Netherlands,3.563920749044997e-05
2025-08-21,Europe,Netherlands,3.2204763497079265e-05
2025-08-22,Europe,Netherlands,5.4303185584600034e-05
2025-08-23,Europe,Netherlands,2.5320929742661808e-05
2025-08-24,Europe,Netherlands,3.897954026027122e-05
2025-08-25,Europe,Netherlands,6.670734148102667e-05
2025-08-26,Europe,Netherlands,5.42773735068084e-05
2025-08-27,Europe,Netherlands,6.089363283594385e-05
2025-08-28,Europe,Netherlands,5.898831741978131e-05
2025-08-29,Europe,Netherlands,2.9673893143620577e-05
2025-08-30,Europe,Netherlands,4.6638384436913865e-05
2025-08-31,Europe,Netherlands,4.078269835635788e-05
2025-09-01,Europe,Netherlands,5.078183860386776e-05
2025-09-02,Europe,Netherlands,3.678852327699397e-05
2025-09-03,Europe,Netherlands,2.3272349328492653e-05
2025-09-04,Europe,Netherlands,2.956010898501325e-05
2025-09-05,Europe,Netherlands,4.452877344908138e-05
2025-09-06,Europe,Netherlands,5.342762236211114e-05
2025-09-07,Europe,Netherlands,5.736222542377087e-05
2025-09-08,Europe,Netherlands,5.921875903353565e-05
2025-09-09,Europe,Netherlands,0.0001524314099241
2025-09-10,Europe,Netherlands,5.820184688509454e-05
2025-09-11,Europe,Netherlands,4.650792341668378e-05
2025-09-12,Europe,Netherlands,3.885791337111148e-05
2025-09-13,Europe,Netherlands,3.526117436382632e-05
2025-09-14,Europe,Netherlands,5.099714946955753e-05
2025-09-15,Europe,Netherlands,3.0835514663997514e-05
2025-09-16,Europe,Netherlands,3.888118331820093e-05
2025-09-17,Europe,Netherlands,2.6924012393517017e-05
2025-09-18,Europe,Netherlands,2.412897249690385e-05
2025-09-19,Europe,Netherlands,5.913062927644284e-05
2025-09-20,Europe,Netherlands,8.247343246287941e-05
2025-09-21,Europe,Netherlands,2.469209894860113e-05
2025-09-22,Europe,Netherlands,2.860437905685864e-05
2025-09-23,Europe,Netherlands,3.975128694863941e-05
2025-09-24,Europe,Netherlands,5.422528561648328e-05
2025-09-25,Europe,Netherlands,5.720356215568684e-05
2025-09-26,Europe,Netherlands,6.261570077144247e-05
2025-09-27,Europe,Netherlands,8.672517457041397e-05
2025-09-28,Europe,Netherlands,7.88175740920688e-05
2025-09-29,Europe,Netherlands,5.850601316348481e-05
2025-09-30,Europe,Netherlands,5.4558578244046255e-05
2025-10-01,Europe,Netherlands,9.133503545907024e-05
2025-10-02,Europe,Netherlands,0.0001084948318021
2025-10-03,Europe,Netherlands,
2025-10-04,Europe,Netherlands,3.1265757253183945e-05
2025-10-05,Europe,Netherlands,2.922890564328895e-05
2025-10-06,Europe,Netherlands,
2025-10-07,Europe,Netherlands,7.94169733267114e-05
2025-10-08,Europe,Netherlands,6.624221782015783e-05
2025-10-09,Europe,Netherlands,5.854889517946867e-05
2025-10-10,Europe,Netherlands,2.8253655157690373e-05
2025-10-11,Europe,Netherlands,
2025-10-12,Europe,Netherlands,3.664458189484433e-05
2025-10-13,Europe,Netherlands,2.3158695655877105e-05
2025-10-14,Europe,Netherlands,3.1396720844940246e-05
2025-10-15,Europe,Netherlands,3.3108573765419727e-05
2025-10-16,Europe,Netherlands,4.085298664649586e-05
2025-10-17,Europe,Netherlands,2.8865330681112086e-05
2025-10-18,Europe,Netherlands,4.506060302073456e-05
2025-10-19,Europe,Netherlands,6.762761972114392e-05
2025-10-20,Europe,Netherlands,4.583595942204519e-05
2025-10-21,Europe,Netherlands,5.927097512635208e-05
2025-10-22,Europe,Netherlands,
2025-10-23,Europe,Netherlands,
2025-10-24,Europe,Netherlands,
2025-10-25,Europe,Netherlands,
2025-10-26,Europe,Netherlands,
2025-10-27,Europe,Netherlands,2.3444406167723e-05
2025-10-28,Europe,Netherlands,5.001634672800215e-05
2025-10-29,Europe,Netherlands,8.337884637109794e-05
2025-10-30,Europe,Netherlands,8.034619598265422e-05
2025-10-31,Europe,Netherlands,8.41692981316319e-05
2025-11-01,Europe,Netherlands,
2025-11-02,Europe,Netherlands,
2025-11-03,Europe,Netherlands,
2025-11-04,Europe,Netherlands,7.127403180813422e-05
2025-11-05,Europe,Netherlands,8.20834640632066e-05
2025-11-06,Europe,Netherlands,9.786327962993464e-05
2025-11-07,Europe,Netherlands,0.000131407512425
2025-11-08,Europe,Netherlands,0.0001051845930178
2025-11-09,Europe,Netherlands,6.3109671991686e-05
2025-11-10,Europe,Netherlands,7.957407147700421e-05
2025-11-11,Europe,Netherlands,6.91608056949052e-05
2025-11-12,Europe,Netherlands,9.197893945731434e-05
2025-11-13,Europe,Netherlands,9.931104187923916e-05
2025-11-14,Europe,Netherlands,
2025-11-15,Europe,Netherlands,
2025-11-16,Europe,Netherlands,3.401799618791209e-05
2025-11-17,Europe,Netherlands,2.73905852374448e-05
2025-11-18,Europe,Netherlands,8.130888872218791e-05
2025-11-19,Europe,Netherlands,6.016585285421248e-05
2025-11-20,Europe,Netherlands,2.657609970844428e-05
2025-11-21,Europe,Netherlands,5.953867607941501e-05
2025-11-22,Europe,Netherlands,0.0001046574733809
2025-11-23,Europe,Netherlands,7.495806989738081e-05
2025-11-24,Europe,Netherlands,9.61170715295471e-05
2025-11-25,Europe,Netherlands,4.514558686047027e-05
2025-11-26,Europe,Netherlands,8.042306183033473e-05
2025-11-27,Europe,Netherlands,
2025-11-28,Europe,Netherlands,9.855392297449546e-05
2025-11-29,Europe,Netherlands,4.583677636539898e-05
2025-11-30,Europe,Netherlands,5.4832132537163617e-05
2025-12-01,Europe,Netherlands,6.50246078095626e-05
2025-12-02,Europe,Netherlands,7.666522973205137e-05
2025-12-03,Europe,Netherlands,0.0001299886237901
2025-12-04,Europe,Netherlands,0.0001210709143287
2025-12-05,Europe,Netherlands,9.672416687350724e-05
2025-12-06,Europe,Netherlands,1.1679918443922757e-05
2025-12-07,Europe,Netherlands,1.0434009394649736e-05
2025-12-08,Europe,Netherlands,-3.23124319334585e-06
2025-12-09,Europe,Netherlands,3.689634215488421e-05
2025-12-10,Europe,Netherlands,7.594399241761711e-05
2025-12-11,Europe,Netherlands,0.0001097113528709
2025-12-12,Europe,Netherlands,8.971840157257447e-05
2025-12-13,Europe,Netherlands,7.694600337219402e-05
2025-12-14,Europe,Netherlands,8.374215988859595e-05
2025-12-15,Europe,Netherlands,6.145701829801358e-05
2025-12-16,Europe,Netherlands,9.536481786407314e-05
2025-12-17,Europe,Netherlands,0.0001646779505149
2025-12-18,Europe,Netherlands,6.221104949056714e-05
2025-12-19,Europe,Netherlands,6.030180150614762e-05
2025-12-20,Europe,Netherlands,0.0001026227245698
2025-12-21,Europe,Netherlands,6.372517427811419e-05
2025-12-22,Europe,Netherlands,2.6480394456984506e-05
2025-12-23,Europe,Netherlands,
2025-12-24,Europe,Netherlands,3.5224233240654736e-05
2025-12-25,Europe,Netherlands,4.407091985720932e-05
2025-12-26,Europe,Netherlands,5.556565806132817e-05
2025-12-27,Europe,Netherlands,4.8949143100777344e-05
2025-12-28,Europe,Netherlands,8.652601124195155e-05
2025-12-29,Europe,Netherlands,5.079815352972483e-05
2025-12-30,Europe,Netherlands,4.252948722038438e-05
2025-12-31,Europe,Netherlands,3.396970465463567e-05
2026-01-01,Europe,Netherlands,-3.411281982421202e-05
2026-01-02,Europe,Netherlands,-2.959032452395214e-05
2026-01-03,Europe,Netherlands,-2.297020781011965e-06
2026-01-04,Europe,Netherlands,2.482837838690221e-05
2026-01-05,Europe,Netherlands,9.677062891764828e-05
2026-01-06,Europe,Netherlands,0.0001559545881166
2026-01-07,Europe,Netherlands,3.310056513949113e-05
2026-01-08,Europe,Netherlands,0.000110161299504
2026-01-09,Europe,Netherlands,
2026-01-10,Europe,Netherlands,7.216201195865498e-05
2026-01-11,Europe,Netherlands,0.0001843875819727
2026-01-12,Europe,Netherlands,
2026-01-13,Europe,Netherlands,1.571410047879386e-05
2026-01-14,Europe,Netherlands,5.793430823456696e-05
2026-01-15,Europe,Netherlands,
2026-01-16,Europe,Netherlands,7.726229176959597e-05
2026-01-17,Europe,Netherlands,0.0001036980059343
2026-01-18,Europe,Netherlands,0.000129998466381
2026-01-19,Europe,Netherlands,0.000108673959375
2026-01-20,Europe,Netherlands,0.0001806727880038
2026-01-21,Europe,Netherlands,0.0001102488441621
2026-01-22,Europe,Netherlands,0.0001278114534634
2026-01-23,Europe,Netherlands,0.0001058564209518
2026-01-24,Europe,Netherlands,0.00012208274906
2026-01-25,Europe,Netherlands,0.0001631938874294
2026-01-26,Europe,Netherlands,8.011930542824754e-05
2026-01-27,Europe,Netherlands,4.530573004379783e-05
2026-01-28,Europe,Netherlands,
2026-01-29,Europe,Netherlands,
2026-01-30,Europe,Netherlands,0.0001116412509466
2026-01-31,Europe,Netherlands,7.947223434197261e-05
2026-02-01,Europe,Netherlands,5.7265718545452815e-05
2026-02-02,Europe,Netherlands,6.960883534218331e-05
2026-02-03,Europe,Netherlands,9.56378874670852e-05
